SEASON,EPISODE,SPEAKER,TEXT
13,6,FRANK,"This one covers men, women, he-she’s or interspecies or whatever it was, Christians, Muslims..."
13,6,,
13,6,,
13,6,DEE,I assume the dollar sign supposed to be Jewish?
13,6,,
13,6,FRANK,"Well, it ain’t the Mormons."
13,6,,
13,6,DENNIS,Right. Well there’s no reason to bring religion into this.
13,6,,
13,6,FRANK,"I just want to know who’s in there, cause it will make me feel more safe."
13,6,SWEET DEE,"Guys, it’s six in the morning. Can’t we just write “toilet” on both bathrooms and be done with it?"
13,6,,
13,6,DENNIS/MAC/FRANK/ CHARLIE,That could work./Simple./Fine with me.
13,6,,
13,6,DENNIS,Great! That’s settled. Now let’s get the hell out of here.
13,6,,They all head for the door. Dee hangs back.
13,6,,
13,6,DEE,Cool. I’m just gonna pop a squat first. That Chinese went right through me.
13,6,,Dee opens the door of what was the MEN’S BATHROOM.
13,6,,
13,6,THE GUYS,Whoa! /Not cool./Hold on.
13,6,,
13,6,DEE,What?
13,6,MAC,Why aren’t you using the good bathroom?
13,6,,
13,6,DEE,"Cuz I’m about to do some damage, that’s why. What’s the difference?"
13,6,,
13,6,FRANK,I’m not comfortable with that!
13,6,DENNIS,So close.
13,6,,
13,6,,Dennis sighs and LOCKS THE DOOR again.
13,6,FRANK,"Honestly, I just don’t want to share a bathroom with any broads."
13,6,DENNIS,I thought we were all cool with this.
13,6,FRANK,"Yeah, but I didn’t think she was gonna smash in there. Women are not ladies when they’re pooping."
13,6,CHARLIE/DENNIS/MAC,Yeah./That’s true./He has a point.
13,6,SWEET DEE,"What? If women are so gross, then why is my bathroom the cleanest?"
13,6,DENNIS,"Foot traffic. We get almost no women in here, and the ones that do come don’t stay long enough to use the bathroom."
13,6,CHARLIE,"Yeah, we should probably confine Dee’s damage to one or the other. Otherwise I gotta clean both."
13,6,MAC,"Charlie, you should be cleaning both bathrooms regardless."
13,6,,
13,6,CHARLIE,"Okay, we’re getting off topic. Can we vote again? That was fun."
13,6,,
13,6,FRANK,"I propose we let men pick either bathroom, but Dee’s gotta stay in hers. All those in favor?"
13,6,,All the guys raise their hand.
13,6,,
13,6,DEE,Absolutely not! You can’t take away my right to choose.
13,6,,
13,6,MAC,"Oh, you want to go there?"
13,6,,
13,6,,
13,6,DEE,"Yeah I do. My body, my choice. It says so in the constitution."
13,6,,
13,6,MAC,Well the Bible says--
13,6,,Dennis gets between them.
13,6,,
13,6,DENNIS,"Ah-ah-ah! Guys, let’s not start making this about abortion. We always do this. We veer way off topic and the next thing we know we’re arguing about evolution or Three Billboards, or ghouls..."
13,6,CHARLIE,They do exist. I’ve seen them.
13,6,,
13,6,DENNIS,"Fine. You haven’t. But fine. Let’s just stay on topic. We don’t want to miss Buffett, right?"
13,6,CHARLIE,I've got a proposal then. How about separate bathrooms for separate bodily functions?
13,6,FRANK,A piss room and a shit room?
13,6,DENNIS,That’s intriguing.
13,6,,"Charlie holds up TWO CARDS, marked #1 and #2."
13,6,CHARLIE,Boom. We label them number one and number two.
13,6,MAC,It’1ll never work. Nobody can shit when everybody knows you’re shitting.
13,6,SWEET DEE,Why not? Everyone does it.
13,6,MAC,But it’s a shameful act you do in secret.
13,6,FRANK,Even dogs know that. You ever see their eyes when they’re doin’ it? They know.
13,6,,
13,6,MAC,The system invites abuse! Who here would lie and use the piss room to take a dump?
13,6,,"Everyone raises their hand, including Charlie."
13,6,MAC,I rest my case.
13,6,DENNIS,"Well, maybe people wouldn’t cheat if they had more privacy. Like, if we extended the partitions so they went all the way to the ground..."
13,6,SWEET DEE,"Ooh, I like that. A scented candle to cover the smell?"
13,6,MAC,And noise to cover the sounds.
13,6,FRANK,"Loud noises, like screaming."
13,6,CHARLIE,Or music?
13,6,DENNIS,"Okay! Now we're getting somewhere. Dee, you grab the cardboard. I’1ll order the breakfast burritos."
13,6,,CUT TO:
13,6,,7 OMITTED
13,6,,8 INT. PADDY’S PUB - MEN’S BATHROOM - LATER (D2)
13,6,,Dennis and Charlie stand outside the stalls. CARDBOARD PARTITIONS extend all the way to the floor. SOFT MUSAK plays. There’s a CANDLE.
13,6,CHARLIE,I like this already. It’s like I’m not even in a bathroom.
13,6,,Charlie takes a bite of his BREAKFAST BURRITO.
13,6,DENNIS,"You are, though. Eating a burrito."
13,6,,Two toilets FLUSH in succession. Mac and Dee emerge from the stalls.
13,6,,
13,6,MAC,That was great!
13,6,SWEET DEE,"I did something in there, but I’m not saying what."
13,6,,
13,6,DENNIS,"No need. I couldn’t hear a thing, couldn’t smell a thing."
13,6,,Charlie knocks on the third stall.
13,6,,
13,6,CHARLIE,Frank! How’s it going?
13,6,,
13,6,FRANK,I don’t like these long walls. I don’t know where to aim.
13,6,DENNIS,"Aim? Aim at the bowl, Frank!"
13,6,,Dennis pushes open the door to REVEAL: Frank sitting on the toilet with a GUN pointed at the door.
13,6,,
13,6,DENNIS,Whoa! What the hell?
13,6,FRANK,Never sneak up on a man like that! Not when he’s at his most vulnerable.
13,6,MAC,Why are you holding a gun on the toilet?
13,6,FRANK,I always hold a gun on the toilet. Otherwise I can’t make.
13,6,,
13,6,DEE,I am so not comfortable with that.
13,6,,The others agree with Dee. Can’t have that.
13,6,FRANK,Tough titties. I’ve got a right to defend myself. That’s in the Constitution.
13,6,SWEET DEE,Nowhere in the Constitution does it say you get to hold a gun while shitting.
13,6,,
13,6,FRANK,Try the second amendment. It’s number two for a reason.
13,6,,
13,6,DEE,Have you ever read the Constitution?
13,6,,"Just then, Mac spots something above Frank's head."
13,6,,
13,6,MAC,"While we’re solving bathroom problems, I have a question."
13,6,,Mac reaches above Frank and pulls out a disposable paper TOILET SEAT COVER.
13,6,,
13,6,MAC,Does anyone ever use these?
13,6,,They all mumble yes.
13,6,,
13,6,MAC,Really.
13,6,,They all mumble no.
13,6,,
13,6,MAC,I can’t figure out how they’re supposed to work!
13,6,,
13,6,FRANK,I thought it was a crab bib. For when you’re noshin’ claws on the john.
13,6,,
13,6,DENNIS,Okay. Let’s take a quick min to figure this one out.
13,6,,TITLE: “MANY MORE HOURS LATER...”
13,6,,9 INT. PADDY'S PUB - DAY (D2)
13,6,,"Dennis DEMONSTRATES how to properly use a seat cover, using a bar stool as a makeshift toilet."
13,6,DENNIS,"So what we’ve learned is that, the cover is there to protect us from harmful germs and it’s proper use is to put the flap facing the front of the toilet bowl. Like so. Which none of us ever knew."
13,6,,
13,6,GANG,Crazy./Still seems wrong./Who knew?
13,6,,
13,6,DENNIS,"However, we all also agree that we would never bother to use it because it is simply creating an illusion of safety and that no paper this thin could possibly ever protect you from anything."
13,6,,They all agree.
13,6,,
13,6,DENNIS,Great! Solved that problem.
13,6,MAC,Now we can go to Buffett!
13,6,,
13,6,DEE,That wasn’t the problem we were trying to ‘ solve!
13,6,,Frank is looking at his phone.
13,6,,
13,6,FRANK,Yo!. I’m reading up on the Constitution. Did you know there’s a part in here that says a freed slave is only three-fifths of a person? This shit is wild! ‘ 
13,6,DENNIS ,Stop talking about the Constitution!
13,6,FRANK,I say we handle this Constitution-style. White landowners get a full bathroom and everybody else gets three-fifths.
13,6,,
13,6,DEE,What is three-fifths of a bathroom?
13,6,,
13,6,FRANK,Piss in the sink?
13,6,,
13,6,DENNIS,"Don’t be ridiculous, Frank."
13,6,,
13,6,CHARLIE,"Yeah, let’s not get math involved."
13,6,,
13,6,MAC,"Actually, Frank just gave me an idea. Reparations! Minorities have been treated like shit in this county for too long, so I say we give them the good bathroom."
13,6,,(MORE)
13,6,,
13,6,MAC,"You know, to make up for all the countless injustices they’ve suffered. And we put up a sign so they know."
13,6,DENNIS,You’re proposing a sign that says “Minorities Only”?
13,6,SWEET DEE,What’s the other one say?
13,6,MAC,"Uh... ""No Minorities Allowed.”"
13,6,THE GANG,That’s problematic./Yeah No./Optics are bad.
13,6,MAC,"No. It’s progressive. It’s a bathroom for non-whites, women, and gays."
13,6,SWEET DEE,"Okay, I like this idea. I’m in."
13,6,DENNIS,"Oh, so now you’re okay with Mac using your bathroom?"
13,6,SWEET DEE,I don’t want the majority of people shitting in my bathroom.
13,6,MAC,Great. All those in favor?
13,6,,Mac and Dee raise their hands.
13,6,MAC,"Charlie, raise your hand. You’re on our side, because of the whole Joyce thing."
13,6,SWEET DEE,"Yeah, Charlie. Do it for Joyce."
13,6,CHARLIE,i don’t know...
13,6,DENNIS,"Hold on now. Think about this, Charlie. There’s no shame in doing what’s best for the majority. That’s what a democracy is. Trying to please the greatest number of people."
13,6,,
13,6,,
13,6,FRANK,White people.
13,6,,
13,6,DENNIS,"Please don’t help. Look, we can’t please everybody. We all want our own version of paradise. I like mine with lettuce and tomato, Heinz 57 and French-fried potatoes. But that’s me. Some people like their cheeseburgers with pineapple."
13,6,,The others REACT to this: gross.
13,6,,
13,6,DENNIS,Exactly! Now does that mean that we should offer pineapple in every hamburger store? Of course not.
13,6,FRANK,"They should take it/off pizza, too! The Hawaiians are savages!"
13,6,,
13,6,DENNIS,"Frank, I’m doing a-- I hate when you’re on my side."
13,6,FRANK,We cannot let the tyranny of the minority oppress the majority. We cannot let the select few dictate how to have our cheeseburgers. Or our bathrooms.
13,6,,
13,6,CHARLIE,"Wow, those words make a lotta sense."
13,6,,
13,6,MAC,"Look, the whole Majority Rules thing might have worked in Medieval times, but we live in a society now. And a society is judged by how it treats its most vulnerable people. We have to speak for those who can’t speak for themselves."
13,6,SWEET DEE,And that’s why--
13,6,,
13,6,MAC,"Shut up, Dee, I’m talking! We have to protect the most marginalized among us. So I say we change our attitudes, we change our latitudes, and we vote for a “Minorities Only” bathroom."
13,6,,
13,6,CHARLIE,"Mmm-hmm. His words make more sense, too."
13,6,,
13,6,MAC,All those in favor of doing the right thing and giving minorities the good bathroom?
13,6,,"Mac, Dee, and Charlie start to raise their hands when:"
13,6,,
13,6,FRANK,Wait!
13,6,MAC,I just looked up the demographics of Philly. It says here this city is 54 percent women and 68 percent Christian. That means Mac and Dee are in the majority.
13,6,MAC,What? That can’t be right.
13,6,,He grabs Frank’s phone to check.
13,6,FRANK,"It also says this town is 52% black, which means white men like Dennis and I are the real minorities."
13,6,DENNIS,So we should get the good bathroom!
13,6,,
13,6,SWEET DEE,Goddamnit.
13,6,MAC,But I’m gay! That’s a minority.
13,6,DENNIS,Are you more gay than you are Catholic?
13,6,MAC,I don’t know. They’re at war.
13,6,,Mac hands Frank back his phone.
13,6,CHARLIE,What does it say about transgenders?
13,6,FRANK,Less than 1 percent.
13,6,CHARLIE,Right. So that would make me...
13,6,DENNIS,The minority.
13,6,,
13,6,CHARLIE,Right. And that would mean...
13,6,,
13,6,DENNIS,You explain it to him. Because I can’t.
13,6,,
13,6,FRANK,It means you get the good bathroom.
13,6,CHARLIE,Awesome!
13,6,DENNIS,"All those in favor of doing the actual right thing, and giving the real minorities the good bathroom?"
13,6,,"Charlie, Dennis, and Frank all raise their hands. Mac and Dee begrudgingly join them."
13,6,DENNIS,It’s unanimous. White non-Christian men get the good bathroom.
13,6,FRANK,At last.
13,6,CHARLIE,So that’s it? We can go to Buffett now?
13,6,DENNIS,"Yes we can. And if we hurry up, we can still fit in a little tailgating."
13,6,FRANK,I’1l bring the grill. Who wants cheeseburgers?
13,6,,They head toward the door. But Mac and Dee DON’T MOVE.
13,6,SWEET DEE,We're not going.
13,6,DENNIS,What?
13,6,MAC,"You used Buffett’s words to promote discrimination, dude. That’s not right."
13,6,DENNIS,But you have to go! You two are the only other real Parrotheads of the bunch.
13,6,DENNIS,
13,6,,
13,6,DENNIS,Frank’s only there for the chicks and Charlie doesn’t even know the songs!
13,6,CHARLIE,Hey! I know the songs.
13,6,CHARLIE,"Aruba, Jamaica, oh I want to take ya--"
13,6,DENNIS,That's Beach Boys! That’s the Beach Boys!
13,6,FRANK,He’s right. There’s no point in going to Buffett if we don’t all go together.
13,6,SWEET DEE,Then I guess we’re not going to Buffett.
13,6,,A SOMBER SILENCE as this realization sinks in.
13,6,,TITLE: “ONE HOUR TO BUFFETT...”
13,6,,10 INT. PADDY’S PUB - DUSK (D2) 10
13,6,,"The Gang sits at the bar, drinking. The good vibes of the Cold Open are gone. After a sad moment:"
13,6,CHARLIE,
13,6,CHARLIE,If you like pina coladas...
13,6,,
13,6,DENNIS,"Please, Charlie. It’s too painful."
13,6,,
13,6,CHARLIE,But you said it’s not Buffett.
13,6,,
13,6,DENNIS,It’s close enough.
13,6,MAC,Have you guys ever listened to the lyrics of that song? It’s super dark.
13,6,,
13,6,SWEET DEE,What?
13,6,MAC,"Yeah. It’s about a guy trying to cheat on his wife. The song starts “I was tired of my lady, we'd been together too long.”"
13,6,,
13,6,CHARLIE,"{ Really? It seems like such a happy song. - I mean, who doesn’t like pina coladas?"
13,6,,
13,6,,
13,6,SWEET DEE,"Uh, I don’t. As a woman on-the-go, I can’t waste precious time waiting for my drink to thaw."
13,6,DENNIS,"See, as a straight man, I enjoy pifia coladas. But I hate getting caught in the rain. It flattens my hair and you all know how good I look in leather."
13,6,,They agree. He does.
13,6,FRANK,"How about making love at midnight? As a senior citizen, I can’t get it up past six, six-thirty."
13,6,CHARLIE,"Well, as a straight man who poops transgender, I don’t have any desire to go to Aruba or Jamaica for that matter."
13,6,,
13,6,,
13,6,DEE/DENNIS,"That’s not a thing, right?/Never was./Not the song."
13,6,MAC,I guess when you get right down to it we all identify very different... out here. But you know what? We’re not so different...
13,6,,He points to the bathrooms.
13,6,,
13,6,MAC,...in there. In there we’re all the same.
13,6,,
13,6,DENNIS,"Yeah, behind those doors we’re all disgusting. Vulnerable. Ashamed."
13,6,,
13,6,FRANK,Like a bunch of filthy animals dumping in a shithouse.
13,6,,
13,6,MAC,We're all animals. It’s the only common thread between a peasant and a king. Everyone has to shit.
13,6,CHARLIE,"We've been trying to make everyone comfortable in that shithouse, but the truth is, whatever your identity is, no one is ever, ever comfortable shitting next to someone else."
13,6,FRANK,"But if everyone is going to be uncomfortable sharing the bathroom, then how can we solve the problem?"
13,6,SWEET DEE,"Well, I guess the only thing we can do is... recognize that in there we’re all the same and that we should just treat other people how we’d like to be treated."
13,6,,This last part BLOWS EVERYONE AWAY.
13,6,MAC,"Whoa, Dee."
13,6,FRANK,Did you just make that up?
13,6,SWEET DEE,Yeah. I guess I did.
13,6,CHARLIE,Is that in the Constitution?
13,6,SWEET DEE,"It feels like it should be, right?"
13,6,DENNIS,"Hey, guys. I think I might have a solution to our bathroom problem."
13,6,,TITLE: “FIVE MINUTES LATER...”
13,6,,aL INT. PADDY’S PUB - FIVE MINUTES LATER - DUSK (D2) i:
13,6,,"Dennis finishes hanging a NEW BATHROOM SIGN. We don’t see what it is, but the rest of the gang looks pleased."
13,6,MAC,That’s it!
13,6,,
13,6,CHARLIE,Can’t argue with that.
13,6,FRANK,We did it.
13,6,SWEET DEE,"Hey, if we hurry, we can still make it to Buffett!"
13,6,DENNIS,Let’s go!
13,6,,The Gang heads for the door. Good vibes all around.
13,6,,
13,6,CHARLIE,If you like pina coladas...
13,6,,
13,6,DENNIS,And getting caught in the rain.
13,6,,"The rest of the Gang JOINS IN, singing this new Buffett classic. As they go, we hang on the bathroom doors. There’s a sign hung on each which reads..."
13,6,,“ANIMAL SHITHOUSE”
